status_id	created_at	text	retweet_count	favorite_count	is_retweet	retweet_created_at
1279206222042935296	Sat Jul 04 00:11:44 +0000 2020	@EverydayElon @Barringtonamy @TeslaTested @teslaownersSV @kimbal Interesting	11	383	0	
1279204568455360513	Sat Jul 04 00:05:10 +0000 2020	@freshjiva @flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave Good point, we don’t	18	796	0	
1279203361762533378	Sat Jul 04 00:00:22 +0000 2020	@teslaownersSV @flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave Coming soon	57	1311	0	
1279200082810806275	Fri Jul 03 23:47:20 +0000 2020	@EverydayElon @TeslaTested @teslaownersSV @kimbal HCL appears to be effective when used early https://t.co/d27STax48L	24	260	0	
1279196799534841856	Fri Jul 03 23:34:17 +0000 2020	@Lockl34r @Tesla Unfortunately, there are thousands of automotive design rule differences between US &amp; EU, includin… https://t.co/brBKyVq2kN	652	29824	0	
1279195017605767168	Fri Jul 03 23:27:13 +0000 2020	@TeslaTested @teslaownersSV @kimbal There’s that too. Deaths should be broken out as died with vs died of.	26	528	0	
1279193495635480576	Fri Jul 03 23:21:10 +0000 2020	@teslaownersSV @kimbal Deaths continue to trend down https://t.co/FsZNwkvs1H	128	1028	0	
1279192317296074752	Fri Jul 03 23:16:29 +0000 2020	@kimbal We’re seeing field false positives much higher than lab false positives, in range of 5% to 10%. Article say… https://t.co/lRFm778SGu	594	4330	0	
1279149465371369472	Fri Jul 03 20:26:12 +0000 2020	@WhatsupFranks @flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave Yes	16	650	0	
1279148745016344577	Fri Jul 03 20:23:20 +0000 2020	@flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave The news is sometimes created, but always curated. The latter… https://t.co/fEQtSg8UiB	587	3149	0	
1279147057488543746	Fri Jul 03 20:16:38 +0000 2020	@flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave Klippenstein has gone full twitter troll. Big mistake. Never go full troll!	105	1880	0	
1279144671286038528	Fri Jul 03 20:07:09 +0000 2020	@RationalEtienne @chrish7985 @rlyrlysryDave Oh yeah, Klip Einstein, pseudojournalist &amp; douche-about-town	111	2274	0	
1279143112041025542	Fri Jul 03 20:00:57 +0000 2020	@EvaFoxU @chrish7985 @rlyrlysryDave 😂😂	16	660	0	
1279140982001471488	Fri Jul 03 19:52:30 +0000 2020	@chrish7985 @rlyrlysryDave Someone is paying for hundreds of bots &amp; trolls to push this lame Vanity Fair photobomb pic. I wonder who …	111	2081	0	
1279139052017631232	Fri Jul 03 19:44:49 +0000 2020	@Martx1995 @pesachlattin 🤣🤣 true	11	412	0	
1279138128696168451	Fri Jul 03 19:41:09 +0000 2020	@pesachlattin This is false. I have never introduced either of them to anyone.	16	477	0	
1278988836761026560	Fri Jul 03 09:47:55 +0000 2020	@PPathole @HandleOfRy Yeah	16	1116	0	
1278959398984003584	Fri Jul 03 07:50:57 +0000 2020	@usa_comes_back @geekwire Sounds sketch	11	442	0	
